mse,abs_percentage_median,abs_percentage_mean,abs_percentage_std,div_max,div_min,div_avg,n
4.261910480648571e-31,99.99999999998667,99.9999999999789,3.206420396808387e-11,0.45173661889450667,-1.6900125030477016,-0.3319867318457828,411
4.264214297633016e-31,99.99999999998667,99.99999999997891,3.206431676214554e-11,0.45173661889450933,-1.6900125030477824,-0.33198673184578525,412
4.261868799014826e-31,99.99999999998668,99.99999999997891,3.2060750672459255e-11,0.45173661889445693,-1.690012503047699,-0.33198673184577926,413
4.263634155339849e-31,99.99999999998668,99.99999999997891,3.206100187648122e-11,0.45173661889447914,-1.6900125030476563,-0.33198673184577987,414
4.26214484532753e-31,99.99999999998668,99.99999999997891,3.205831832055606e-11,0.4517366188944161,-1.6900125030478677,-0.33198673184578026,415
4.262428372285024e-31,99.9999999999867,99.99999999997891,3.205507474656357e-11,0.45173661889441874,-1.6900125030478552,-0.33198673184578065,416
4.263413514969956e-31,99.99999999998671,99.99999999997891,3.205267364076813e-11,0.45173661889444006,-1.6900125030478845,-0.33198673184578,417
4.26283460695363e-31,99.9999999999867,99.99999999997893,3.2053062837360936e-11,0.4517366188944303,-1.69001250304804,-0.3319867318457808,418
4.263055232343371e-31,99.99999999998671,99.99999999997893,3.204678010828635e-11,0.4517366188944365,-1.6900125030479805,-0.3319867318457898,419
4.260890912005319e-31,99.99999999998671,99.99999999997893,3.204274375742488e-11,0.4517366188944525,-1.6900125030477824,-0.33198673184578736,420
4.26256954941855e-31,99.99999999998671,99.99999999997893,3.204114372864656e-11,0.4517366188944232,-1.6900125030475355,-0.33198673184578936,421
4.264451085692915e-31,99.99999999998671,99.99999999997895,3.203586793977322e-11,0.4517366188944347,-1.690012503047492,-0.3319867318457902,422
4.2618452057275735e-31,99.99999999998673,99.99999999997895,3.2033586479653086e-11,0.4517366188944294,-1.6900125030474538,-0.3319867318457891,423
4.259077380053481e-31,99.99999999998673,99.99999999997895,3.2029291758180944e-11,0.45173661889444094,-1.690012503047413,-0.33198673184578675,424
4.257961461557976e-31,99.99999999998673,99.99999999997895,3.202962710467897e-11,0.4517366188944365,-1.6900125030473863,-0.3319867318457884,425
4.256593786280083e-31,99.99999999998674,99.99999999997897,3.20293292553309e-11,0.4517366188944374,-1.690012503047388,-0.33198673184578853,426
4.256435810359462e-31,99.99999999998673,99.99999999997897,3.2028120124413236e-11,0.4517366188944214,-1.6900125030473738,-0.33198673184578764,427
4.258635554753511e-31,99.99999999998674,99.99999999997897,3.202430341693953e-11,0.45173661889441696,-1.6900125030474147,-0.3319867318457888,428
4.256324993179599e-31,99.99999999998674,99.99999999997897,3.20211831472607e-11,0.4517366188944507,-1.6900125030472077,-0.33198673184580085,429
4.257905256780134e-31,99.99999999998674,99.99999999997897,3.201805965194088e-11,0.4517366188944596,-1.6900125030472983,-0.33198673184580246,430
4.259623797128692e-31,99.99999999998676,99.99999999997897,3.2008992493849593e-11,0.4517366188944605,-1.690012503047301,-0.3319867318458025,431
4.257756296261256e-31,99.99999999998676,99.999999999979,3.200317321150453e-11,0.4517366188944605,-1.6900125030473188,-0.3319867318458028,432
4.256353679757988e-31,99.99999999998676,99.99999999997898,3.19982507353682e-11,0.4517366188944587,-1.690012503047324,-0.33198673184580274,433
4.257993691038489e-31,99.99999999998677,99.999999999979,3.199632991528188e-11,0.45173661889447825,-1.6900125030473365,-0.3319867318458028,434
4.258738147375368e-31,99.99999999998678,99.99999999997901,3.199418270613635e-11,0.4517366188944738,-1.6900125030475914,-0.3319867318458116,435
4.258784530652189e-31,99.99999999998677,99.99999999997901,3.1988910684989676e-11,0.45173661889447914,-1.6900125030476874,-0.3319867318458107,436
4.258566767289146e-31,99.99999999998677,99.99999999997901,3.198458436670867e-11,0.4517366188944729,-1.6900125030477025,-0.33198673184581073,437
4.258602143630004e-31,99.99999999998677,99.99999999997902,3.197757254031344e-11,0.4517366188944809,-1.690012503047746,-0.3319867318458115,438
4.257185239576803e-31,99.99999999998678,99.99999999997902,3.1975338426521097e-11,0.45173661889448535,-1.6900125030477513,-0.3319867318458123,439
4.256655091158221e-31,99.99999999998678,99.99999999997904,3.197064519211055e-11,0.45173661889448713,-1.6900125030477522,-0.331986731845812,440
4.256591821387444e-31,99.9999999999868,99.99999999997904,3.197155809608433e-11,0.45173661889444183,-1.690012503047556,-0.331986731845812,441
4.255968187379692e-31,99.9999999999868,99.99999999997907,3.1966888731343836e-11,0.4517366188944427,-1.690012503047556,-0.33198673184581196,442
4.25624640030938e-31,99.9999999999868,99.99999999997907,3.1963091653981186e-11,0.4517366188944427,-1.6900125030475568,-0.33198673184581184,443
4.256725042135339e-31,99.99999999998683,99.99999999997907,3.195679939913401e-11,0.45173661889444894,-1.6900125030475204,-0.3319867318458115,444
4.257045330635054e-31,99.99999999998681,99.99999999997907,3.1953345510543515e-11,0.4517366188944649,-1.6900125030474795,-0.3319867318458074,445
4.257466636432712e-31,99.99999999998683,99.99999999997907,3.195086230260927e-11,0.4517366188944232,-1.690012503047278,-0.33198673184580235,446
4.257742540144237e-31,99.99999999998683,99.99999999997907,3.194724018799412e-11,0.4517366188944232,-1.6900125030472761,-0.33198673184580246,447
4.255754818370346e-31,99.99999999998681,99.99999999997908,3.194380440603656e-11,0.4517366188943557,-1.6900125030471527,-0.3319867318458013,448
4.2590215610016925e-31,99.99999999998683,99.99999999997908,3.1941853234140256e-11,0.4517366188943672,-1.6900125030471482,-0.33198673184580096,449
4.258652849974807e-31,99.99999999998683,99.99999999997908,3.193768683772789e-11,0.4517366188943672,-1.6900125030471367,-0.3319867318458012,450
4.256455851918369e-31,99.99999999998683,99.9999999999791,3.193530712688007e-11,0.45173661889433436,-1.6900125030475248,-0.3319867318457963,451
4.256666094644617e-31,99.99999999998683,99.9999999999791,3.192949435340402e-11,0.45173661889430505,-1.6900125030475834,-0.331986731845801,452
4.255214543233844e-31,99.99999999998683,99.9999999999791,3.192381343024221e-11,0.4517366188943317,-1.6900125030473907,-0.331986731845801,453
4.257608910449649e-31,99.99999999998683,99.9999999999791,3.1920139760169717e-11,0.45173661889431127,-1.6900125030473756,-0.3319867318458021,454
4.257994477124903e-31,99.99999999998684,99.99999999997911,3.1917121689852104e-11,0.45173661889431127,-1.6900125030473747,-0.3319867318458023,455
4.2561395151703475e-31,99.99999999998684,99.99999999997911,3.191364940338257e-11,0.45173661889428907,-1.6900125030473854,-0.3319867318458013,456
4.256070747867616e-31,99.99999999998685,99.99999999997911,3.1912107106959724e-11,0.4517366188942926,-1.6900125030473774,-0.331986731845801,457
4.254663694371689e-31,99.99999999998687,99.99999999997911,3.1907855722026704e-11,0.45173661889425354,-1.6900125030475515,-0.3319867318458092,458
4.255315130042799e-31,99.99999999998687,99.99999999997911,3.190076625583231e-11,0.45173661889424466,-1.6900125030474573,-0.33198673184581073,459
4.254111309710275e-31,99.99999999998687,99.99999999997911,3.1895661637491196e-11,0.45173661889425,-1.690012503047476,-0.33198673184581073,460
4.255093526304918e-31,99.99999999998688,99.99999999997911,3.1890862325831574e-11,0.45173661889424555,-1.6900125030473143,-0.33198673184580996,461
4.253877558863699e-31,99.99999999998687,99.99999999997911,3.189108967958867e-11,0.4517366188942562,-1.6900125030472823,-0.33198673184581035,462
4.254534827602072e-31,99.99999999998688,99.99999999997912,3.1890429059960004e-11,0.4517366188942571,-1.6900125030472806,-0.3319867318458104,463
4.253523605521677e-31,99.99999999998688,99.99999999997912,3.188775527137821e-11,0.45173661889425176,-1.690012503047261,-0.33198673184581073,464
4.2497967935827736e-31,99.9999999999869,99.99999999997912,3.188934512012014e-11,0.45173661889419847,-1.6900125030470479,-0.3319867318458069,465
4.249292234432071e-31,99.99999999998688,99.99999999997914,3.188532337107794e-11,0.4517366188941576,-1.6900125030470674,-0.3319867318458077,466
4.2508986821202185e-31,99.9999999999869,99.99999999997914,3.188018715262665e-11,0.45173661889415584,-1.6900125030469848,-0.3319867318458074,467
4.251362491885737e-31,99.9999999999869,99.99999999997915,3.187677348641767e-11,0.4517366188941603,-1.6900125030469573,-0.3319867318458063,468
4.253473715391261e-31,99.9999999999869,99.99999999997915,3.187314122032267e-11,0.45173661889416117,-1.6900125030470363,-0.3319867318458078,469
4.251700252428049e-31,99.9999999999869,99.99999999997918,3.1871121648507626e-11,0.45173661889414696,-1.690012503047047,-0.33198673184580313,470
4.2532073777556755e-31,99.99999999998691,99.99999999997918,3.186630145334233e-11,0.4517366188941292,-1.6900125030470807,-0.331986731845806,471
4.253230554298318e-31,99.99999999998691,99.99999999997918,3.186242769688015e-11,0.4517366188941292,-1.6900125030470825,-0.331986731845806,472
4.2524009519639956e-31,99.9999999999869,99.99999999997918,3.185682951828394e-11,0.4517366188940972,-1.690012503047071,-0.3319867318458064,473
4.251889561296656e-31,99.99999999998691,99.9999999999792,3.1851128132422734e-11,0.4517366188940981,-1.6900125030470852,-0.3319867318458067,474
4.2513255746863495e-31,99.99999999998693,99.9999999999792,3.184500142430667e-11,0.4517366188940821,-1.6900125030470825,-0.3319867318458034,475
4.251176729306292e-31,99.99999999998693,99.99999999997921,3.184357382727044e-11,0.45173661889408034,-1.690012503047079,-0.331986731845803,476
4.254666051708822e-31,99.99999999998693,99.99999999997921,3.184373203590864e-11,0.4517366188940546,-1.6900125030471127,-0.33198673184580557,477
4.254101488116883e-31,99.99999999998695,99.99999999997921,3.183382353130298e-11,0.45173661889405814,-1.6900125030471056,-0.3319867318458054,478
4.252950868712644e-31,99.99999999998694,99.99999999997921,3.183159914252808e-11,0.4517366188940546,-1.6900125030470843,-0.33198673184580413,479
4.252572993525016e-31,99.99999999998694,99.99999999997921,3.183058743032887e-11,0.4517366188940919,-1.690012503047016,-0.3319867318458068,480
4.253076961777891e-31,99.99999999998695,99.99999999997924,3.1827723832843005e-11,0.4517366188941878,-1.69001250304734,-0.3319867318458107,481
4.252232448877133e-31,99.99999999998695,99.99999999997922,3.1824097530952417e-11,0.4517366188941363,-1.690012503047221,-0.33198673184581406,482
4.252082802081651e-31,99.99999999998695,99.99999999997922,3.1820118105523453e-11,0.4517366188941292,-1.6900125030471305,-0.33198673184581695,483
4.25196968499169e-31,99.99999999998695,99.99999999997927,3.181762774820263e-11,0.4517366188941292,-1.6900125030471314,-0.33198673184581695,484
4.24895103592195e-31,99.99999999998695,99.99999999997927,3.1816258048053065e-11,0.4517366188941745,-1.6900125030472912,-0.33198673184580946,485
4.248440245347152e-31,99.99999999998697,99.99999999997927,3.181455126603816e-11,0.45173661889416206,-1.6900125030473099,-0.33198673184581096,486
4.249573370310312e-31,99.99999999998698,99.99999999997927,3.181312985424035e-11,0.4517366188941425,-1.6900125030472228,-0.33198673184580996,487
4.248413941052806e-31,99.99999999998698,99.99999999997931,3.181016021375742e-11,0.4517366188941434,-1.6900125030471562,-0.33198673184580635,488
4.247402269024436e-31,99.99999999998698,99.99999999997931,3.180386436784009e-11,0.45173661889421,-1.69001250304707,-0.33198673184580907,489
4.248175635708833e-31,99.99999999998698,99.99999999997931,3.1797356790181814e-11,0.45173661889425887,-1.6900125030469688,-0.33198673184581196,490
4.250713715088266e-31,99.99999999998698,99.99999999997931,3.17973875992345e-11,0.4517366188942571,-1.6900125030469448,-0.3319867318458112,491
4.2523561745942245e-31,99.999999999987,99.99999999997934,3.179626220530151e-11,0.45173661889425265,-1.6900125030469058,-0.33198673184580885,492
4.252311790241057e-31,99.999999999987,99.99999999997934,3.179073625933213e-11,0.45173661889425,-1.6900125030467468,-0.3319867318458056,493
4.25302825270869e-31,99.999999999987,99.99999999997935,3.1787103102202813e-11,0.45173661889421,-1.6900125030468125,-0.33198673184581023,494
4.252589098050182e-31,99.99999999998698,99.99999999997935,3.178028616388807e-11,0.4517366188941594,-1.6900125030463107,-0.33198673184580924,495
4.252067484054305e-31,99.999999999987,99.99999999997938,3.1778978148953615e-11,0.4517366188941825,-1.690012503046173,-0.33198673184580685,496
4.2519897160334055e-31,99.99999999998701,99.99999999997938,3.1777791280824364e-11,0.45173661889417716,-1.6900125030462378,-0.3319867318458076,497
4.252583206147192e-31,99.99999999998701,99.99999999997938,3.177343431469967e-11,0.4517366188941718,-1.690012503046276,-0.3319867318458062,498
4.254619690865078e-31,99.999999999987,99.99999999997938,3.177368872243179e-11,0.45173661889417094,-1.690012503046309,-0.3319867318458055,499
4.255765820693075e-31,99.99999999998703,99.99999999997938,3.176521346987524e-11,0.45173661889414163,-1.6900125030462885,-0.33198673184580374,500
4.254813386575538e-31,99.99999999998701,99.9999999999794,3.175682904623445e-11,0.451736618894123,-1.6900125030462823,-0.3319867318458067,501
4.254272385459566e-31,99.99999999998703,99.9999999999794,3.175614471833179e-11,0.45173661889408834,-1.6900125030460442,-0.3319867318458036,502
4.252845203377868e-31,99.99999999998704,99.9999999999794,3.1754380186252945e-11,0.45173661889408834,-1.6900125030460398,-0.33198673184580374,503
4.253292227778697e-31,99.99999999998704,99.9999999999794,3.175128562264295e-11,0.451736618894099,-1.690012503046046,-0.33198673184580385,504
4.2532549093772726e-31,99.99999999998704,99.9999999999794,3.174969107384006e-11,0.4517366188941532,-1.6900125030457875,-0.3319867318458012,505
4.253316190206974e-31,99.99999999998704,99.9999999999794,3.173886202293407e-11,0.45173661889417716,-1.690012503046157,-0.33198673184580657,506
4.25138291423511e-31,99.99999999998705,99.99999999997942,3.1736924066257206e-11,0.4517366188942047,-1.6900125030461792,-0.3319867318458046,507
4.2512163949708435e-31,99.99999999998705,99.99999999997942,3.1734711746867923e-11,0.4517366188942029,-1.6900125030461686,-0.33198673184580413,508
4.252470475189503e-31,99.99999999998707,99.99999999997942,3.1733374984951245e-11,0.451736618894218,-1.6900125030461686,-0.331986731845805,509
4.2508044309004496e-31,99.99999999998707,99.99999999997942,3.173086838581917e-11,0.45173661889421,-1.6900125030461437,-0.3319867318458064,510
4.251924909892581e-31,99.99999999998707,99.99999999997942,3.1729506217829325e-11,0.4517366188941967,-1.6900125030461473,-0.3319867318458064,511
4.250414870277128e-31,99.99999999998708,99.99999999997942,3.1728987741964046e-11,0.4517366188941949,-1.6900125030461481,-0.33198673184580635,512
4.24954941842756e-31,99.99999999998708,99.99999999997944,3.172660431311409e-11,0.45173661889408123,-1.6900125030459279,-0.33198673184581395,513
4.248236094751486e-31,99.99999999998708,99.99999999997944,3.172585701038344e-11,0.45173661889411854,-1.6900125030460202,-0.33198673184580885,514
4.247585593745188e-31,99.99999999998708,99.99999999997945,3.1722956307663245e-11,0.4517366188941052,-1.6900125030462538,-0.3319867318458117,515
4.2501918234409966e-31,99.99999999998708,99.99999999997945,3.1718455715537824e-11,0.4517366188941061,-1.6900125030462423,-0.3319867318458128,516
4.246871159994974e-31,99.9999999999871,99.99999999997945,3.1714976347429954e-11,0.45173661889419225,-1.6900125030460673,-0.33198673184580796,517
4.246334981610377e-31,99.99999999998708,99.99999999997947,3.170979913808408e-11,0.4517366188941905,-1.6900125030461277,-0.3319867318458119,518
4.250207138089449e-31,99.9999999999871,99.99999999997947,3.17068384792084e-11,0.4517366188941949,-1.6900125030461064,-0.3319867318458115,519
4.248452808620947e-31,99.9999999999871,99.99999999997947,3.1704176589492943e-11,0.4517366188941958,-1.6900125030461206,-0.3319867318458107,520
4.247642908067077e-31,99.99999999998711,99.99999999997948,3.17023359310408e-11,0.4517366188942624,-1.6900125030461526,-0.331986731845816,521
4.248339739825518e-31,99.99999999998712,99.99999999997948,3.169744202847084e-11,0.4517366188942056,-1.6900125030459883,-0.3319867318458218,522
4.249220381363211e-31,99.99999999998712,99.99999999997948,3.169390336735928e-11,0.45173661889420114,-1.690012503045991,-0.3319867318458204,523
4.248092799667114e-31,99.99999999998712,99.99999999997948,3.1689852150757396e-11,0.45173661889419137,-1.690012503046039,-0.3319867318458197,524
4.248394703635361e-31,99.99999999998711,99.9999999999795,3.168666612838827e-11,0.4517366188942038,-1.6900125030459456,-0.3319867318458186,525
4.248146584114096e-31,99.99999999998712,99.99999999997951,3.168256217567701e-11,0.45173661889421624,-1.6900125030460762,-0.3319867318458149,526
4.2436773555423625e-31,99.99999999998714,99.99999999997954,3.168105329101264e-11,0.45173661889420025,-1.6900125030461002,-0.3319867318458183,527
4.24417373313837e-31,99.99999999998714,99.99999999997954,3.167386028943078e-11,0.45173661889419847,-1.6900125030467228,-0.33198673184580785,528
4.2476672471426554e-31,99.99999999998714,99.99999999997954,3.167085013577111e-11,0.45173661889412564,-1.690012503046578,-0.3319867318458121,529
4.248530936896805e-31,99.99999999998715,99.99999999997954,3.1663718473269576e-11,0.4517366188941301,-1.69001250304669,-0.3319867318458138,530
4.249423770312404e-31,99.99999999998717,99.99999999997954,3.166251318742534e-11,0.4517366188941345,-1.6900125030467006,-0.3319867318458135,531
4.24991812783824e-31,99.99999999998717,99.99999999997954,3.166016968519105e-11,0.45173661889413097,-1.690012503046745,-0.33198673184581423,532
4.249148921536602e-31,99.99999999998717,99.99999999997954,3.165573934651741e-11,0.45173661889407857,-1.6900125030470612,-0.33198673184582544,533
4.250760054646276e-31,99.99999999998717,99.99999999997954,3.16515443178045e-11,0.45173661889408834,-1.6900125030471003,-0.33198673184582533,534
4.250352039590343e-31,99.99999999998717,99.99999999997954,3.164849529730505e-11,0.45173661889401107,-1.6900125030472264,-0.3319867318458183,535
4.25059943810524e-31,99.99999999998718,99.99999999997954,3.164757982174105e-11,0.45173661889401195,-1.6900125030472193,-0.3319867318458178,536
4.25013881140941e-31,99.99999999998718,99.99999999997954,3.164699847679746e-11,0.45173661889401373,-1.690012503047206,-0.33198673184581745,537
4.250513436852713e-31,99.99999999998718,99.99999999997955,3.164745316336198e-11,0.45173661889402883,-1.6900125030472406,-0.33198673184581456,538
4.251084831348936e-31,99.9999999999872,99.99999999997955,3.164456861766642e-11,0.45173661889405636,-1.6900125030474822,-0.3319867318458137,539
4.252019173533407e-31,99.99999999998718,99.99999999997956,3.1639580831648535e-11,0.45173661889404837,-1.690012503047452,-0.33198673184581323,540
4.25068229858244e-31,99.99999999998718,99.99999999997958,3.1634778492542935e-11,0.4517366188940981,-1.6900125030476572,-0.3319867318458158,541
4.251236816969309e-31,99.99999999998718,99.99999999997958,3.163120779599548e-11,0.451736618894067,-1.690012503047842,-0.33198673184582334,542
4.249757134541534e-31,99.99999999998721,99.99999999997958,3.163038233974658e-11,0.4517366188940679,-1.6900125030477842,-0.3319867318458269,543
4.249927944601312e-31,99.9999999999872,99.99999999997958,3.1629532620600985e-11,0.4517366188940679,-1.6900125030477913,-0.331986731845827,544
4.250893969534415e-31,99.99999999998721,99.99999999997958,3.162445074913105e-11,0.45173661889407324,-1.690012503047834,-0.3319867318458269,545
4.250232269880034e-31,99.99999999998721,99.99999999997958,3.1623911059907644e-11,0.45173661889414873,-1.6900125030476936,-0.3319867318458299,546
4.250498514349529e-31,99.99999999998722,99.99999999997958,3.162235288597237e-11,0.45173661889414163,-1.6900125030477025,-0.3319867318458385,547
4.251516838934019e-31,99.99999999998722,99.99999999997958,3.161917686749111e-11,0.451736618894083,-1.6900125030475985,-0.3319867318458364,548
4.25357035323223e-31,99.99999999998722,99.99999999997958,3.1610374300006806e-11,0.45173661889413985,-1.6900125030479387,-0.3319867318458356,549
4.252350675635244e-31,99.99999999998724,99.99999999997961,3.1606217875778425e-11,0.4517366188941363,-1.6900125030479316,-0.3319867318458368,550
4.251222285926906e-31,99.99999999998724,99.99999999997961,3.160309370625489e-11,0.45173661889413896,-1.6900125030479085,-0.331986731845836,551
4.2509069291516625e-31,99.99999999998724,99.99999999997961,3.159820147710513e-11,0.45173661889413275,-1.6900125030478703,-0.3319867318458368,552
4.250475737947804e-31,99.99999999998724,99.99999999997962,3.1593240409244946e-11,0.4517366188941372,-1.6900125030476127,-0.3319867318458378,553
4.2508641232183145e-31,99.99999999998725,99.99999999997962,3.158874976631314e-11,0.45173661889413896,-1.6900125030479716,-0.33198673184583993,554
4.252860129999817e-31,99.99999999998725,99.99999999997962,3.158517262980873e-11,0.45173661889417627,-1.6900125030481465,-0.3319867318458276,555
4.254358424731173e-31,99.99999999998727,99.99999999997962,3.158404673053078e-11,0.4517366188941505,-1.690012503048444,-0.33198673184583155,556
4.252369136440177e-31,99.99999999998728,99.99999999997962,3.158107823925317e-11,0.45173661889416117,-1.6900125030485977,-0.3319867318458328,557
4.250780082838506e-31,99.99999999998728,99.99999999997962,3.157846920516642e-11,0.4517366188941567,-1.690012503048525,-0.33198673184583455,558
4.254166310842789e-31,99.99999999998728,99.99999999997965,3.157422348446084e-11,0.4517366188941567,-1.6900125030485285,-0.33198673184583494,559
4.252891947360347e-31,99.99999999998728,99.99999999997965,3.157287135752689e-11,0.45173661889415584,-1.690012503048541,-0.331986731845835,560
4.252078481609606e-31,99.99999999998728,99.99999999997965,3.156357385943232e-11,0.4517366188941576,-1.6900125030482709,-0.33198673184583954,561
4.251866781168251e-31,99.9999999999873,99.99999999997965,3.1561270000334674e-11,0.4517366188941727,-1.6900125030482478,-0.33198673184583755,562
4.254840496468888e-31,99.99999999998731,99.99999999997966,3.155824452420404e-11,0.4517366188942029,-1.6900125030483126,-0.3319867318458431,563
4.252581242180436e-31,99.99999999998731,99.99999999997966,3.1554686786508634e-11,0.4517366188942509,-1.6900125030483384,-0.3319867318458355,564
4.251252918964223e-31,99.99999999998731,99.99999999997966,3.1554202947766394e-11,0.4517366188942473,-1.6900125030482807,-0.3319867318458356,565
4.251049486245208e-31,99.99999999998731,99.99999999997966,3.155113544939298e-11,0.45173661889424377,-1.690012503048277,-0.33198673184583316,566
4.250875119217319e-31,99.99999999998734,99.99999999997968,3.154419961072514e-11,0.4517366188942482,-1.6900125030483615,-0.33198673184583394,567
4.251353851675769e-31,99.99999999998734,99.99999999997969,3.1541487290484163e-11,0.4517366188942482,-1.690012503048365,-0.331986731845834,568
4.253144526432433e-31,99.99999999998734,99.9999999999797,3.153678600352045e-11,0.4517366188942322,-1.6900125030483126,-0.33198673184583855,569
4.252642125360744e-31,99.99999999998734,99.9999999999797,3.153501828730399e-11,0.45173661889423933,-1.6900125030483464,-0.331986731845838,570
4.250957982381502e-31,99.99999999998734,99.9999999999797,3.153195427001164e-11,0.4517366188942358,-1.690012503048374,-0.3319867318458373,571
4.250644206224851e-31,99.99999999998734,99.9999999999797,3.153093921570055e-11,0.4517366188942118,-1.690012503048326,-0.33198673184584204,572
4.251184191149848e-31,99.99999999998735,99.99999999997974,3.153044901368367e-11,0.45173661889420735,-1.6900125030483695,-0.3319867318458422,573
4.251481492034397e-31,99.99999999998735,99.99999999997974,3.152865708837334e-11,0.45173661889421535,-1.6900125030483544,-0.33198673184584154,574
4.253273764970161e-31,99.99999999998737,99.99999999997974,3.1526777676613915e-11,0.45173661889422334,-1.6900125030483357,-0.3319867318458419,575
4.252763500227093e-31,99.99999999998735,99.99999999997974,3.1519513542439753e-11,0.4517366188941949,-1.6900125030483135,-0.3319867318458418,576
